,country,year,gdp,income,electricity_consumption
7902,Sri Lanka,1978,34000000000.0,2490.0,81.1
7903,Sri Lanka,1979,36100000000.0,2610.0,89.1
7904,Sri Lanka,1980,38100000000.0,2700.0,94.8
7905,Sri Lanka,1981,40400000000.0,2830.0,101.0
7906,Sri Lanka,1982,42400000000.0,2930.0,110.0
7907,Sri Lanka,1983,44600000000.0,3040.0,115.0
7908,Sri Lanka,1984,46900000000.0,3150.0,118.0
7909,Sri Lanka,1985,48900000000.0,3240.0,128.0
7910,Sri Lanka,1986,51300000000.0,3360.0,137.0
7911,Sri Lanka,1987,51800000000.0,3350.0,137.0
7912,Sri Lanka,1988,53100000000.0,3390.0,141.0
7913,Sri Lanka,1989,54500000000.0,3440.0,138.0
7914,Sri Lanka,1990,57900000000.0,3610.0,151.0
7915,Sri Lanka,1991,60600000000.0,3730.0,158.0
7916,Sri Lanka,1992,63200000000.0,3850.0,166.0
7917,Sri Lanka,1993,67400000000.0,4080.0,183.0
7918,Sri Lanka,1994,70800000000.0,4270.0,200.0
7919,Sri Lanka,1995,74300000000.0,4460.0,216.0
7920,Sri Lanka,1996,76800000000.0,4600.0,204.0
7921,Sri Lanka,1997,81200000000.0,4870.0,230.0
7922,Sri Lanka,1998,84600000000.0,5070.0,249.0
7923,Sri Lanka,1999,87900000000.0,5260.0,263.0
7924,Sri Lanka,2000,93000000000.0,5540.0,295.0
7925,Sri Lanka,2001,91600000000.0,5420.0,291.0
7926,Sri Lanka,2002,95500000000.0,5590.0,303.0
7927,Sri Lanka,2003,102000000000.0,5870.0,326.0
7928,Sri Lanka,2004,107000000000.0,6140.0,354.0
7929,Sri Lanka,2005,114000000000.0,6470.0,400.0
7930,Sri Lanka,2006,123000000000.0,6910.0,403.0
7931,Sri Lanka,2007,132000000000.0,7330.0,420.0
7932,Sri Lanka,2008,140000000000.0,7710.0,426.0
7933,Sri Lanka,2009,146000000000.0,7930.0,425.0
7934,Sri Lanka,2010,157000000000.0,8500.0,460.0
7935,Sri Lanka,2011,171000000000.0,9160.0,502.0
7936,Sri Lanka,2012,182000000000.0,9980.0,524.0
7937,Sri Lanka,2013,195000000000.0,10200.0,526.0
8085,Sudan,1965,20600000000.0,2300.0,26.1
8086,Sudan,1966,20300000000.0,2210.0,26.1
8087,Sudan,1967,19600000000.0,2090.0,26.1
8088,Sudan,1968,20800000000.0,2160.0,26.1
8089,Sudan,1969,22100000000.0,2230.0,26.1
8090,Sudan,1970,21100000000.0,2080.0,26.1
8091,Sudan,1971,22600000000.0,2160.0,26.1
8092,Sudan,1972,22100000000.0,2050.0,27.4
8093,Sudan,1973,20200000000.0,1820.0,32.3
8094,Sudan,1974,22300000000.0,1940.0,37.2
8095,Sudan,1975,25100000000.0,2120.0,38.4
8096,Sudan,1976,29700000000.0,2430.0,39.0
8097,Sudan,1977,34200000000.0,2720.0,40.0
8098,Sudan,1978,33500000000.0,2580.0,41.6
8099,Sudan,1979,29900000000.0,2230.0,40.8
8100,Sudan,1980,30100000000.0,2170.0,36.7
8101,Sudan,1981,30700000000.0,2140.0,34.0
8102,Sudan,1982,34600000000.0,2330.0,35.0
8103,Sudan,1983,34200000000.0,2230.0,32.9
8104,Sudan,1984,32300000000.0,2050.0,43.9
8105,Sudan,1985,30000000000.0,1860.0,46.8
8106,Sudan,1986,31000000000.0,1880.0,51.7
8107,Sudan,1987,31700000000.0,1880.0,52.2
8108,Sudan,1988,32200000000.0,1870.0,45.9
8109,Sudan,1989,34700000000.0,1970.0,42.9
8110,Sudan,1990,31700000000.0,1760.0,49.7
8111,Sudan,1991,33700000000.0,1850.0,47.6
8112,Sudan,1992,35400000000.0,1920.0,47.2
8113,Sudan,1993,36400000000.0,1950.0,44.9
8114,Sudan,1994,37100000000.0,1920.0,46.0
8115,Sudan,1995,38200000000.0,1980.0,45.1
8116,Sudan,1996,40100000000.0,2050.0,45.5
8117,Sudan,1997,44100000000.0,2200.0,42.5
8118,Sudan,1998,46600000000.0,2240.0,41.2
8119,Sudan,1999,49900000000.0,2240.0,60.7
8120,Sudan,2000,54500000000.0,2320.0,62.4
8121,Sudan,2001,57600000000.0,2400.0,52.2
8122,Sudan,2002,60800000000.0,2490.0,60.9
8123,Sudan,2003,64800000000.0,2610.0,64.2
8124,Sudan,2004,67900000000.0,2630.0,64.5
8125,Sudan,2005,73500000000.0,2750.0,75.9
8126,Sudan,2006,80000000000.0,2950.0,84.3
8127,Sudan,2007,86700000000.0,3190.0,90.5
8128,Sudan,2008,89400000000.0,3350.0,98.4
8129,Sudan,2009,93300000000.0,3370.0,113.0
8130,Sudan,2010,94900000000.0,3400.0,131.0
8131,Sudan,2011,116000000000.0,3640.0,142.0
8132,Sudan,2012,112000000000.0,4070.0,157.0
8133,Sudan,2013,115000000000.0,4150.0,159.0
8134,Suriname,1965,2500000000.0,6660.0,2270.0
8135,Suriname,1966,2630000000.0,6800.0,2270.0
8136,Suriname,1967,2760000000.0,6930.0,2270.0
8137,Suriname,1968,2900000000.0,7070.0,2270.0
8138,Suriname,1969,3020000000.0,7210.0,2270.0
8139,Suriname,1970,3120000000.0,7360.0,2270.0
8140,Suriname,1971,3320000000.0,7840.0,2270.0
8141,Suriname,1972,3470000000.0,8270.0,2270.0
8142,Suriname,1973,3600000000.0,8710.0,2270.0
8143,Suriname,1974,3700000000.0,8200.0,2270.0
8144,Suriname,1975,3340000000.0,9120.0,2270.0
8145,Suriname,1976,3660000000.0,10000.0,2270.0
8146,Suriname,1977,4070000000.0,11100.0,2270.0
8147,Suriname,1978,4330000000.0,11800.0,2270.0
8148,Suriname,1979,4090000000.0,11100.0,2270.0
8149,Suriname,1980,3740000000.0,10200.0,2270.0
8150,Suriname,1981,3980000000.0,11000.0,2270.0
8151,Suriname,1982,3780000000.0,10500.0,2270.0
8152,Suriname,1983,3580000000.0,10100.0,2270.0
8153,Suriname,1984,3480000000.0,9920.0,2270.0
8154,Suriname,1985,3940000000.0,11200.0,2270.0
8155,Suriname,1986,3870000000.0,10900.0,2270.0
8156,Suriname,1987,3610000000.0,10000.0,2270.0
8157,Suriname,1988,3950000000.0,10700.0,2270.0
8158,Suriname,1989,4170000000.0,11000.0,2270.0
8159,Suriname,1990,4040000000.0,10400.0,2270.0
8160,Suriname,1991,4170000000.0,10500.0,2270.0
8161,Suriname,1992,4230000000.0,10300.0,2270.0
8162,Suriname,1993,4040000000.0,9490.0,2270.0
8163,Suriname,1994,3930000000.0,9650.0,2270.0
8164,Suriname,1995,4060000000.0,9500.0,2270.0
8165,Suriname,1996,4130000000.0,9460.0,2270.0
8166,Suriname,1997,4240000000.0,9870.0,2270.0
8167,Suriname,1998,4380000000.0,9970.0,2270.0
8168,Suriname,1999,4290000000.0,9720.0,2270.0
8169,Suriname,2000,4490000000.0,9800.0,2270.0
8170,Suriname,2001,4780000000.0,10100.0,2360.0
8171,Suriname,2002,4930000000.0,10300.0,2540.0
8172,Suriname,2003,5310000000.0,10800.0,2480.0
8173,Suriname,2004,5740000000.0,11600.0,2590.0
8174,Suriname,2005,6110000000.0,11900.0,2760.0
8175,Suriname,2006,6460000000.0,12500.0,2760.0
8176,Suriname,2007,6790000000.0,13000.0,2770.0
8177,Suriname,2008,7040000000.0,13300.0,3030.0
8178,Suriname,2009,7220000000.0,13600.0,3030.0
8179,Suriname,2010,7490000000.0,14100.0,2980.0
8180,Suriname,2011,7800000000.0,14800.0,3320.0
8181,Suriname,2012,8230000000.0,15000.0,3310.0
8182,Suriname,2013,8600000000.0,15300.0,3630.0
8183,Sweden,1965,143000000000.0,18400.0,5520.0
8184,Sweden,1966,144000000000.0,18600.0,5630.0
8185,Sweden,1967,149000000000.0,19100.0,6020.0
8186,Sweden,1968,156000000000.0,19700.0,6510.0
8187,Sweden,1969,163000000000.0,20600.0,7020.0
8188,Sweden,1970,171000000000.0,21800.0,7320.0
8189,Sweden,1971,173000000000.0,21900.0,7670.0
8190,Sweden,1972,174000000000.0,22300.0,8130.0
8191,Sweden,1973,182000000000.0,23200.0,8750.0
8192,Sweden,1974,196000000000.0,23900.0,8790.0
8193,Sweden,1975,199000000000.0,24500.0,9050.0
8194,Sweden,1976,200000000000.0,24700.0,9750.0
8195,Sweden,1977,194000000000.0,24200.0,9830.0
8196,Sweden,1978,197000000000.0,24600.0,10100.0
8197,Sweden,1979,205000000000.0,25500.0,10700.0
8198,Sweden,1980,207000000000.0,25900.0,10700.0
8199,Sweden,1981,206000000000.0,25900.0,11100.0
8200,Sweden,1982,211000000000.0,26200.0,11400.0
8201,Sweden,1983,214000000000.0,26700.0,12600.0
8202,Sweden,1984,222000000000.0,27800.0,13700.0
8203,Sweden,1985,225000000000.0,28300.0,15000.0
8204,Sweden,1986,233000000000.0,28900.0,14900.0
8205,Sweden,1987,240000000000.0,29700.0,15700.0
8206,Sweden,1988,247000000000.0,30200.0,15900.0
8207,Sweden,1989,253000000000.0,30800.0,15700.0
8208,Sweden,1990,253000000000.0,31000.0,15800.0
8209,Sweden,1991,244000000000.0,30400.0,15900.0
8210,Sweden,1992,245000000000.0,29900.0,15500.0
8211,Sweden,1993,241000000000.0,29100.0,15500.0
8212,Sweden,1994,251000000000.0,30100.0,15300.0
8213,Sweden,1995,264000000000.0,31100.0,15500.0
8214,Sweden,1996,268000000000.0,31500.0,15400.0
8215,Sweden,1997,275000000000.0,32400.0,15400.0
8216,Sweden,1998,283000000000.0,33800.0,15500.0
8217,Sweden,1999,294000000000.0,35300.0,15500.0
8218,Sweden,2000,309000000000.0,36900.0,15700.0
8219,Sweden,2001,312000000000.0,37400.0,16000.0
8220,Sweden,2002,319000000000.0,38000.0,15700.0
8221,Sweden,2003,326000000000.0,38800.0,15400.0
8222,Sweden,2004,340000000000.0,40300.0,15400.0
8223,Sweden,2005,352000000000.0,41300.0,15400.0
8224,Sweden,2006,367000000000.0,43000.0,15300.0
8225,Sweden,2007,380000000000.0,44100.0,15300.0
8226,Sweden,2008,377000000000.0,43500.0,14900.0
8227,Sweden,2009,358000000000.0,40900.0,14100.0
8228,Sweden,2010,380000000000.0,43000.0,14900.0
8229,Sweden,2011,394000000000.0,43800.0,14000.0
8230,Sweden,2012,397000000000.0,43400.0,14300.0
8231,Sweden,2013,402000000000.0,43500.0,13900.0
8232,Switzerland,1965,177000000000.0,33600.0,3590.0
8233,Switzerland,1966,182000000000.0,34100.0,3650.0
8234,Switzerland,1967,188000000000.0,34700.0,3750.0
8235,Switzerland,1968,195000000000.0,35500.0,3850.0
8236,Switzerland,1969,205000000000.0,37000.0,4020.0
8237,Switzerland,1970,218000000000.0,38900.0,4310.0
8238,Switzerland,1971,226000000000.0,40000.0,4620.0
8239,Switzerland,1972,233000000000.0,40800.0,4780.0
8240,Switzerland,1973,240000000000.0,41800.0,5010.0
8241,Switzerland,1974,244000000000.0,42200.0,5030.0
8242,Switzerland,1975,229000000000.0,39400.0,4880.0
8243,Switzerland,1976,228000000000.0,39200.0,5080.0
8244,Switzerland,1977,234000000000.0,40200.0,5320.0
8245,Switzerland,1978,234000000000.0,40200.0,5520.0
8246,Switzerland,1979,238000000000.0,41100.0,5780.0
8247,Switzerland,1980,248000000000.0,42700.0,5990.0
8248,Switzerland,1981,250000000000.0,43000.0,6120.0
8249,Switzerland,1982,246000000000.0,42100.0,6190.0
8250,Switzerland,1983,248000000000.0,42000.0,6330.0
8251,Switzerland,1984,255000000000.0,43000.0,6600.0
8252,Switzerland,1985,264000000000.0,44200.0,6850.0
8253,Switzerland,1986,269000000000.0,44600.0,6990.0
8254,Switzerland,1987,270000000000.0,44600.0,7160.0
8255,Switzerland,1988,278000000000.0,45500.0,7200.0
8256,Switzerland,1989,290000000000.0,47000.0,7370.0
8257,Switzerland,1990,300000000000.0,48200.0,7450.0
8258,Switzerland,1991,297000000000.0,47100.0,7540.0
8259,Switzerland,1992,297000000000.0,46600.0,7430.0
8260,Switzerland,1993,297000000000.0,46100.0,7240.0
8261,Switzerland,1994,301000000000.0,46300.0,7160.0
8262,Switzerland,1995,303000000000.0,46300.0,7280.0
8263,Switzerland,1996,305000000000.0,46300.0,7390.0
8264,Switzerland,1997,311000000000.0,47300.0,7340.0
8265,Switzerland,1998,321000000000.0,48500.0,7480.0
8266,Switzerland,1999,325000000000.0,49100.0,7650.0
8267,Switzerland,2000,337000000000.0,50800.0,7850.0
8268,Switzerland,2001,341000000000.0,51100.0,7990.0
8269,Switzerland,2002,342000000000.0,50800.0,8030.0
8270,Switzerland,2003,341000000000.0,50500.0,8200.0
8271,Switzerland,2004,351000000000.0,51500.0,8210.0
8272,Switzerland,2005,360000000000.0,52800.0,8310.0
8273,Switzerland,2006,374000000000.0,54500.0,8360.0
8274,Switzerland,2007,389000000000.0,56300.0,8160.0
8275,Switzerland,2008,395000000000.0,56800.0,8310.0
8276,Switzerland,2009,380000000000.0,54800.0,8020.0
8277,Switzerland,2010,390000000000.0,55900.0,8170.0
8278,Switzerland,2011,395000000000.0,56200.0,7930.0
8279,Switzerland,2012,397000000000.0,56200.0,7890.0
8280,Switzerland,2013,404000000000.0,56500.0,7810.0
8281,Syria,1965,11800000000.0,2600.0,176.0
8282,Syria,1966,10800000000.0,2330.0,176.0
8283,Syria,1967,11700000000.0,2440.0,176.0
8284,Syria,1968,12100000000.0,2450.0,176.0
8285,Syria,1969,14300000000.0,2820.0,176.0
8286,Syria,1970,13700000000.0,2620.0,176.0
8287,Syria,1971,15000000000.0,2790.0,176.0
8288,Syria,1972,18700000000.0,3370.0,202.0
8289,Syria,1973,17000000000.0,2980.0,182.0
8290,Syria,1974,21100000000.0,3570.0,211.0
8291,Syria,1975,25000000000.0,4130.0,236.0
8292,Syria,1976,27600000000.0,4430.0,230.0
8293,Syria,1977,27200000000.0,4230.0,224.0
8294,Syria,1978,29400000000.0,4440.0,289.0
8295,Syria,1979,30300000000.0,4450.0,316.0
8296,Syria,1980,33800000000.0,4820.0,357.0
8297,Syria,1981,36900000000.0,5110.0,414.0
8298,Syria,1982,37400000000.0,5030.0,521.0
8299,Syria,1983,37800000000.0,4920.0,600.0
8300,Syria,1984,36000000000.0,4550.0,590.0
8301,Syria,1985,37900000000.0,4660.0,618.0
8302,Syria,1986,35800000000.0,4280.0,606.0
8303,Syria,1987,36200000000.0,4210.0,591.0
8304,Syria,1988,40700000000.0,4610.0,628.0
8305,Syria,1989,36700000000.0,4060.0,677.0
8306,Syria,1990,39200000000.0,4220.0,689.0
8307,Syria,1991,41700000000.0,4540.0,701.0
8308,Syria,1992,44500000000.0,5000.0,702.0
8309,Syria,1993,49000000000.0,5220.0,687.0
8310,Syria,1994,52600000000.0,5360.0,751.0
8311,Syria,1995,55500000000.0,5500.0,832.0
8312,Syria,1996,59000000000.0,5510.0,893.0
8313,Syria,1997,60100000000.0,5300.0,914.0
8314,Syria,1998,64100000000.0,5440.0,958.0
8315,Syria,1999,61800000000.0,5140.0,1010.0
8316,Syria,2000,62900000000.0,5130.0,1060.0
8317,Syria,2001,65200000000.0,5210.0,1140.0
8318,Syria,2002,69100000000.0,5420.0,1230.0
8319,Syria,2003,69900000000.0,5220.0,1290.0
8320,Syria,2004,71900000000.0,5460.0,1400.0
8321,Syria,2005,75000000000.0,5650.0,1500.0
8322,Syria,2006,78700000000.0,5750.0,1540.0
8323,Syria,2007,82900000000.0,5860.0,1540.0
8324,Syria,2008,86100000000.0,5920.0,1560.0
8325,Syria,2009,90600000000.0,6120.0,1520.0
8326,Syria,2010,94100000000.0,6290.0,1820.0
8327,Syria,2011,93900000000.0,5980.0,1670.0
8328,Syria,2012,93600000000.0,4830.0,1360.0
8329,Syria,2013,93600000000.0,4120.0,1070.0
8330,Tajikistan,1965,10600000000.0,4350.0,3360.0
8331,Tajikistan,1966,11400000000.0,4510.0,3360.0
8332,Tajikistan,1967,12200000000.0,4650.0,3360.0
8333,Tajikistan,1968,13200000000.0,4860.0,3360.0
8334,Tajikistan,1969,13600000000.0,4880.0,3360.0
8335,Tajikistan,1970,15000000000.0,5190.0,3360.0
8336,Tajikistan,1971,15700000000.0,5270.0,3360.0
8337,Tajikistan,1972,16200000000.0,5230.0,3360.0
8338,Tajikistan,1973,17900000000.0,5610.0,3360.0
8339,Tajikistan,1974,18400000000.0,5470.0,3360.0
8340,Tajikistan,1975,18300000000.0,5330.0,3360.0
8341,Tajikistan,1976,19000000000.0,5200.0,3360.0
8342,Tajikistan,1977,19300000000.0,5070.0,3360.0
8343,Tajikistan,1978,19700000000.0,4950.0,3360.0
8344,Tajikistan,1979,19400000000.0,4830.0,3360.0
8345,Tajikistan,1980,19300000000.0,4710.0,3360.0
8346,Tajikistan,1981,19400000000.0,4570.0,3360.0
8347,Tajikistan,1982,19700000000.0,4440.0,3360.0
8348,Tajikistan,1983,20200000000.0,4450.0,3360.0
8349,Tajikistan,1984,20300000000.0,4360.0,3360.0
8350,Tajikistan,1985,20400000000.0,4240.0,3360.0
8351,Tajikistan,1986,21200000000.0,4180.0,3360.0
8352,Tajikistan,1987,21400000000.0,3930.0,3360.0
8353,Tajikistan,1988,21800000000.0,4270.0,3360.0
8354,Tajikistan,1989,22100000000.0,3810.0,3360.0
8355,Tajikistan,1990,21400000000.0,3660.0,3360.0
8356,Tajikistan,1991,19400000000.0,3330.0,3200.0
8357,Tajikistan,1992,13100000000.0,2320.0,2990.0
8358,Tajikistan,1993,11000000000.0,1910.0,2570.0
8359,Tajikistan,1994,8650000000.0,1480.0,2520.0
8360,Tajikistan,1995,7570000000.0,1280.0,2410.0
8361,Tajikistan,1996,6290000000.0,1050.0,2330.0
8362,Tajikistan,1997,6370000000.0,1050.0,2050.0
8363,Tajikistan,1998,6680000000.0,1090.0,2090.0
8364,Tajikistan,1999,6880000000.0,1110.0,2190.0
8365,Tajikistan,2000,7380000000.0,1190.0,2160.0
8366,Tajikistan,2001,8040000000.0,1280.0,2140.0
8367,Tajikistan,2002,8690000000.0,1390.0,2140.0
8368,Tajikistan,2003,9450000000.0,1520.0,2140.0
8369,Tajikistan,2004,10300000000.0,1640.0,2160.0
8370,Tajikistan,2005,10900000000.0,1720.0,2150.0
8371,Tajikistan,2006,11500000000.0,1810.0,2140.0
8372,Tajikistan,2007,12300000000.0,1910.0,2070.0
8373,Tajikistan,2008,13200000000.0,2020.0,1950.0
8374,Tajikistan,2009,13600000000.0,2050.0,1910.0
8375,Tajikistan,2010,14500000000.0,2140.0,1890.0
8376,Tajikistan,2011,15400000000.0,2250.0,1810.0
8377,Tajikistan,2012,16500000000.0,2360.0,1760.0
8378,Tajikistan,2013,17600000000.0,2480.0,1690.0
8379,Tanzania,1965,11300000000.0,1380.0,30.3
8380,Tanzania,1966,12700000000.0,1510.0,30.3
8381,Tanzania,1967,13200000000.0,1530.0,30.3
8382,Tanzania,1968,13900000000.0,1560.0,30.3
8383,Tanzania,1969,14200000000.0,1540.0,30.3
8384,Tanzania,1970,15000000000.0,1580.0,30.3
8385,Tanzania,1971,15700000000.0,1600.0,30.3
8386,Tanzania,1972,16700000000.0,1650.0,32.2
8387,Tanzania,1973,17200000000.0,1650.0,33.8
8388,Tanzania,1974,17700000000.0,1640.0,34.0
8389,Tanzania,1975,18600000000.0,1680.0,34.4
8390,Tanzania,1976,20000000000.0,1740.0,35.1
8391,Tanzania,1977,20600000000.0,1740.0,35.1
8392,Tanzania,1978,21200000000.0,1740.0,34.5
8393,Tanzania,1979,21500000000.0,1710.0,36.9
8394,Tanzania,1980,21700000000.0,1680.0,36.9
8395,Tanzania,1981,21500000000.0,1620.0,37.9
8396,Tanzania,1982,21900000000.0,1590.0,35.8
8397,Tanzania,1983,21800000000.0,1540.0,34.0
8398,Tanzania,1984,22400000000.0,1530.0,34.6
8399,Tanzania,1985,22400000000.0,1490.0,36.4
8400,Tanzania,1986,23100000000.0,1490.0,40.8
8401,Tanzania,1987,24300000000.0,1520.0,41.2
8402,Tanzania,1988,25300000000.0,1530.0,44.8
8403,Tanzania,1989,26200000000.0,1540.0,47.1
8404,Tanzania,1990,27300000000.0,1550.0,51.7
8405,Tanzania,1991,28000000000.0,1530.0,54.8
8406,Tanzania,1992,28300000000.0,1480.0,53.4
8407,Tanzania,1993,28600000000.0,1450.0,48.7
8408,Tanzania,1994,28900000000.0,1430.0,49.7
8409,Tanzania,1995,29900000000.0,1440.0,57.7
8410,Tanzania,1996,31500000000.0,1460.0,61.3
8411,Tanzania,1997,31300000000.0,1480.0,55.8
8412,Tanzania,1998,32500000000.0,1500.0,60.8
8413,Tanzania,1999,33600000000.0,1530.0,56.4
8414,Tanzania,2000,35400000000.0,1570.0,59.1
8415,Tanzania,2001,37600000000.0,1620.0,62.9
8416,Tanzania,2002,40500000000.0,1690.0,68.3
8417,Tanzania,2003,43000000000.0,1750.0,68.1
8418,Tanzania,2004,46200000000.0,1830.0,79.8
8419,Tanzania,2005,49700000000.0,1910.0,79.6
8420,Tanzania,2006,53000000000.0,1980.0,65.4
8421,Tanzania,2007,56800000000.0,2050.0,81.8
8422,Tanzania,2008,61100000000.0,2110.0,86.3
8423,Tanzania,2009,64700000000.0,2160.0,72.4
8424,Tanzania,2010,69300000000.0,2230.0,96.6
8425,Tanzania,2011,73800000000.0,2330.0,87.3
8426,Tanzania,2012,79400000000.0,2360.0,97.8
8427,Tanzania,2013,85100000000.0,2450.0,100.0
8428,Thailand,1965,58200000000.0,1830.0,120.0
8429,Thailand,1966,64700000000.0,1980.0,120.0
8430,Thailand,1967,70200000000.0,2090.0,120.0
8431,Thailand,1968,76000000000.0,2200.0,120.0
8432,Thailand,1969,82000000000.0,2300.0,120.0
8433,Thailand,1970,87500000000.0,2390.0,120.0
8434,Thailand,1971,91700000000.0,2430.0,120.0
8435,Thailand,1972,95600000000.0,2470.0,140.0
8436,Thailand,1973,105000000000.0,2650.0,161.0
8437,Thailand,1974,110000000000.0,2700.0,166.0
8438,Thailand,1975,116000000000.0,2770.0,184.0
8439,Thailand,1976,127000000000.0,2960.0,207.0
8440,Thailand,1977,140000000000.0,3190.0,234.0
8441,Thailand,1978,154000000000.0,3440.0,262.0
8442,Thailand,1979,162000000000.0,3550.0,279.0
8443,Thailand,1980,170000000000.0,3630.0,291.0
8444,Thailand,1981,180000000000.0,3780.0,299.0
8445,Thailand,1982,190000000000.0,3910.0,321.0
8446,Thailand,1983,201000000000.0,4060.0,349.0
8447,Thailand,1984,213000000000.0,4230.0,381.0
8448,Thailand,1985,223000000000.0,4360.0,406.0
8449,Thailand,1986,237000000000.0,4540.0,435.0
8450,Thailand,1987,260000000000.0,4900.0,484.0
8451,Thailand,1988,296000000000.0,5480.0,539.0
8452,Thailand,1989,333000000000.0,6060.0,615.0
8453,Thailand,1990,370000000000.0,6650.0,710.0
8454,Thailand,1991,401000000000.0,7140.0,792.0
8455,Thailand,1992,431000000000.0,7640.0,893.0
8456,Thailand,1993,465000000000.0,8190.0,1010.0
8457,Thailand,1994,504000000000.0,8770.0,1110.0
8458,Thailand,1995,549000000000.0,9390.0,1250.0
8459,Thailand,1996,580000000000.0,9810.0,1380.0
8460,Thailand,1997,572000000000.0,9420.0,1410.0
8461,Thailand,1998,513000000000.0,8600.0,1360.0
8462,Thailand,1999,537000000000.0,8890.0,1360.0
8463,Thailand,2000,565000000000.0,9190.0,1450.0
8464,Thailand,2001,580000000000.0,9420.0,1500.0
8465,Thailand,2002,613000000000.0,9920.0,1620.0
8466,Thailand,2003,658000000000.0,10500.0,1710.0
8467,Thailand,2004,702000000000.0,11100.0,1830.0
8468,Thailand,2005,735000000000.0,11500.0,1910.0
8469,Thailand,2006,774000000000.0,12000.0,2010.0
8470,Thailand,2007,817000000000.0,12600.0,2080.0
8471,Thailand,2008,838000000000.0,12800.0,2110.0
8472,Thailand,2009,822000000000.0,12600.0,2100.0
8473,Thailand,2010,887000000000.0,13500.0,2310.0
8474,Thailand,2011,890000000000.0,13500.0,2280.0
8475,Thailand,2012,948000000000.0,14500.0,2440.0
8476,Thailand,2013,976000000000.0,14800.0,2510.0
8526,Togo,1965,3020000000.0,1690.0,64.1
8527,Togo,1966,3340000000.0,1790.0,64.1
8528,Togo,1967,3580000000.0,1830.0,64.1
8529,Togo,1968,3840000000.0,1860.0,64.1
8530,Togo,1969,4340000000.0,1990.0,64.1
8531,Togo,1970,4300000000.0,1890.0,64.1
8532,Togo,1971,4650000000.0,1960.0,64.1
8533,Togo,1972,4830000000.0,1960.0,61.4
8534,Togo,1973,4640000000.0,1810.0,55.6
8535,Togo,1974,4830000000.0,1820.0,71.7
8536,Togo,1975,4790000000.0,1750.0,74.3
8537,Togo,1976,4760000000.0,1680.0,69.8
8538,Togo,1977,5000000000.0,1710.0,106.0
8539,Togo,1978,5500000000.0,1820.0,120.0
8540,Togo,1979,5830000000.0,1860.0,76.4
8541,Togo,1980,5580000000.0,1710.0,62.8
8542,Togo,1981,5240000000.0,1540.0,67.2
8543,Togo,1982,5040000000.0,1420.0,74.1
8544,Togo,1983,4770000000.0,1290.0,67.1
8545,Togo,1984,4910000000.0,1310.0,76.4
8546,Togo,1985,5140000000.0,1310.0,77.5
8547,Togo,1986,5280000000.0,1300.0,76.7
8548,Togo,1987,5340000000.0,1210.0,80.9
8549,Togo,1988,5550000000.0,1280.0,81.1
8550,Togo,1989,5710000000.0,1280.0,86.2
8551,Togo,1990,5600000000.0,1300.0,90.9
8552,Togo,1991,5490000000.0,1260.0,84.9
8553,Togo,1992,5200000000.0,1180.0,94.3
8554,Togo,1993,4460000000.0,985.0,70.0
8555,Togo,1994,5320000000.0,1110.0,78.1
8556,Togo,1995,5520000000.0,1160.0,101.0
8557,Togo,1996,5950000000.0,1230.0,104.0
8558,Togo,1997,5620000000.0,1370.0,106.0
8559,Togo,1998,5530000000.0,1290.0,106.0
8560,Togo,1999,5710000000.0,1280.0,113.0
8561,Togo,2000,5620000000.0,1240.0,95.2
8562,Togo,2001,5650000000.0,1180.0,99.0
8563,Togo,2002,5890000000.0,1140.0,96.2
8564,Togo,2003,6170000000.0,1170.0,103.0
8565,Togo,2004,6290000000.0,1160.0,107.0
8566,Togo,2005,6320000000.0,1150.0,109.0
8567,Togo,2006,6560000000.0,1160.0,108.0
8568,Togo,2007,6690000000.0,1160.0,102.0
8569,Togo,2008,6830000000.0,1170.0,105.0
8570,Togo,2009,7070000000.0,1200.0,124.0
8571,Togo,2010,7340000000.0,1240.0,124.0
8572,Togo,2011,7690000000.0,1290.0,135.0
8573,Togo,2012,8100000000.0,1340.0,144.0
8574,Togo,2013,8510000000.0,1380.0,144.0
8624,Trinidad and Tobago,1965,8060000000.0,8350.0,1040.0
8625,Trinidad and Tobago,1966,8420000000.0,8600.0,1040.0
8626,Trinidad and Tobago,1967,8680000000.0,8730.0,1040.0
8627,Trinidad and Tobago,1968,9260000000.0,9160.0,1040.0
8628,Trinidad and Tobago,1969,9680000000.0,9430.0,1040.0
8629,Trinidad and Tobago,1970,10200000000.0,9860.0,1040.0
8630,Trinidad and Tobago,1971,10400000000.0,9910.0,1040.0
8631,Trinidad and Tobago,1972,10900000000.0,10400.0,1150.0
8632,Trinidad and Tobago,1973,11100000000.0,10400.0,1130.0
8633,Trinidad and Tobago,1974,11600000000.0,10900.0,1160.0
8634,Trinidad and Tobago,1975,11800000000.0,11000.0,1130.0
8635,Trinidad and Tobago,1976,12900000000.0,11900.0,1260.0
8636,Trinidad and Tobago,1977,13600000000.0,12400.0,1400.0
8637,Trinidad and Tobago,1978,15200000000.0,13700.0,1480.0
8638,Trinidad and Tobago,1979,15900000000.0,14100.0,1740.0
8639,Trinidad and Tobago,1980,17100000000.0,15000.0,1880.0
8640,Trinidad and Tobago,1981,18000000000.0,15500.0,2070.0
8641,Trinidad and Tobago,1982,17000000000.0,14300.0,2410.0
8642,Trinidad and Tobago,1983,15800000000.0,13000.0,2550.0
